source	reference	sentA	sentB	modification_type	sentA_sem_changed
I have had lots of advice over the past two years urging me to keep my head down, not to be so vocal and then I would "be all right."	I ha i de letschte zwöi Jahr viu Ratschläg übercho, wo mi dezue ddrängt hei, dr Chopf gsänkt zhäbe, nid so lutstarch mini Meinig züssere o denn wäri "aues" ir Ornig.	Mir isch i de letschte zwöi Jahr oft grate worde, de Chopf iizzieh u mini Meinig nid so dütlech zum Usdruck z bringe. Denn würd ich „kei Problem ha“.	I ha i de letschte zwöi Jahr viu Ratschläg becho, wo mi dränge, mi Chopf une z haute, nid so lut z sy u de würd i «i Ornig sy».	insertion	Mir isch i de letschte zwöi Jahr oft grate worde, de Chopf nid iizzieh u mini Meinig nid so dütlech zum Usdruck z bringe. Denn würd ich „kei Problem ha“.
But that is not what I came into politics to do.	Aber für das bini nid i Politik cho.	Aber derfür bini nid id Politik cho.	Aber für das bini nid id Politik cho.	deletion	Aber derfür bini id Politik cho.
But that is not what I came into politics to do.	Aber für das bini nid i Politik cho.	Aber derfür bini nid id Politik cho.	Aber derzue bini nid id Politik gange.	substitution	Aber derfür bini nid id Chile cho.
But that is not what I came into politics to do.	Aber für das bini nid i Politik cho.	Aber für das bini nid id Politik cho.	Aber derzue bini nid id Politik gange.	insertion	Aber für das bini geschter nid id Politik cho.
I have never hidden my politics, including at the last election.	I ha nie e Heu us mire Politik gmacht, o nid bir letschte Wau.	I ha nie e Heu us mine politische Aasichte gmacht, o nid bir letschte Wahl.	I ha mini Politik nie verheimlicht, o nid bir letschte Wahl.	insertion	I ha nie e Heu us mine politische Aasichte gmacht, o nid bir letschte lokale Wahl.
But really the one message I have is not to Nottingham Momentum, it is to my constituents, whether Labour members or not: I am proud to serve you and I promise that no amount of deselection threats or political expediency will deter me from acting in what I believe are the best interests of you all.	Aber di einzigi Botschaft, woni ha, richtet sech nid a ds Nottingham Momentum, sondern a mini Wähler, ob Labour-Mitglider oder nid: I bi stouz, öich zdiene o i verspriche, des mi weder Abwaudrohige no politischi Zwäckmässigkeit devo wärde abhaute, mi so zverhaute, wis mire Meinig nach i öijem beschten Inträssen isch.	Tatsächlech aber richte ech die eint Botschaft ned a Nottingham Momäntum, sondern a mini Wähler, unabhängig devo, öb si Labour Mitglieder si oder ned: I bi stouz druf, Ihne z'diene, und i verspreche, dass mi no so viu Abwaudrohige oder politisches Zwäckdänke nid dervo abhaute wärde, im mire Meinig beste Interesse vo Ihne aune z handle.	Aber di einzig Botschaft woni eigentlech ha richtet sech nid a Nottingham Momäntum, sondern a mini Wähler öb Labour Mitglieder oder nid: I bi stouz, Ihne z diene, und i verspriche, dass mi weder Abwaudrohige no politischi Opportunität dervo abhaute wärde, öppis z'tue, wo mire Meinig nach im beste Interesse vo Ihne aune ligt.	deletion	Tatsächlech aber richte ech die eint Botschaft ned a Nottingham Momäntum, sondern a mini Wähler, unabhängig devo, öb si Labour Mitglieder si oder ned: I bi stouz druf, Ihne z'diene, und i verspreche, dass mi no so viu politisches Zwäckdänke nid dervo abhaute wärde, im mire Meinig beste Interesse vo Ihne aune z handle.
They now top the table, the only unbeaten side of the ten.	Si stö itze ar Tabäuespitze o si di einzigi ungschlagni Mannschaft vo de zäh.	Si stöh itz aus einzigi vo de zäh Mannschafte ungschlage ar Tabellespitze.	Si stöh itz aus einzigi vo de zäh Mannschafte ungschlage ar Tabällespitze.	deletion	Si stöh itz aus einzigi ungschlage ar Tabellespitze.
They now top the table, the only unbeaten side of the ten.	Si stö itze ar Tabäuespitze o si di einzigi ungschlagni Mannschaft vo de zäh.	Si stöh itz aus einzigi vo de zäh Mannschafte ungschlage ar Tabellespitze.	Si füehre jitz d Tabelle a, di einzig ungschlageni Mannschaft vo de Zähne.	deletion	Si stöh itz aus einzigi vo de zäh Mannschafte.
They now top the table, the only unbeaten side of the ten.	Si stö itze ar Tabäuespitze o si di einzigi ungschlagni Mannschaft vo de zäh.	Si stöh itz aus einzigi vo de zäh Mannschafte ungschlage ar Tabällespitze.	Si füehre jitz d Tabelle a, di einzig ungschlageni Mannschaft vo de Zähne.	deletion	Si stöh itz aus einzigi vo de zäh Mannschafte ar Tabällespitze.
Still Game star Ford Kieran looks set to move into the hospitality industry after it was discovered he's been named as the director of a licensed restaurants company.	Dr Still-Game-Star Ford Kieran schynt bereit zsy, id Hotäubranche zwächsle, nachdäm isch bekannt worde, dasser zum Diräkter vomne lizenzierte Restaurantungernähme isch ernännt worde.	Der Still Game-Star Ford Kieran schynt sech i ds Gaschtgwärb z bewege, nachdäm isch entdeckt worde, das er als Diräkter vomene lizenzierte Restaurants-Unternähme benennt worde isch.	Still Game-Star Ford Kieran schiint sech im Gaschtgwärb z bewege, nachdem entdeckt worde isch, dass er als Diräktor vomene lizenzierte Restaurant-Unternehme gnennt worde isch.	substitution	Der Still Game-Star Ford Kieran schynt sech i ds Gaschtgwärb z bewege, nachdäm isch entdeckt worde, das er als Mitarbeiter vomene lizenzierte Restaurants-Unternähme benennt worde isch.
Still Game star Ford Kieran looks set to move into the hospitality industry after it was discovered he's been named as the director of a licensed restaurants company.	Dr Still-Game-Star Ford Kieran schynt bereit zsy, id Hotäubranche zwächsle, nachdäm isch bekannt worde, dasser zum Diräkter vomne lizenzierte Restaurantungernähme isch ernännt worde.	Der Still Game-Star Ford Kieran schynt sech i ds Gaschtgwärb z bewege, nachdäm isch entdeckt worde, das er als Diräkter vomene lizenzierte Restaurants-Unternähme benennt worde isch.	Schtill Game-Star Ford Kieran schint sech i ds Gastgwärb z bewege, nachdem entdeckt worde isch, das är als Diräktor vomene lizenzierte Restaurants-Unternämme benannt worde isch.	deletion	Der Still Game-Star Ford Kieran schynt sech i ds Gaschtgwärb z bewege, nachdäm isch entdeckt worde, das er als Diräkter vomene Restaurants-Unternähme benennt worde isch.
Still Game star Ford Kieran looks set to move into the hospitality industry after it was discovered he's been named as the director of a licensed restaurants company.	Dr Still-Game-Star Ford Kieran schynt bereit zsy, id Hotäubranche zwächsle, nachdäm isch bekannt worde, dasser zum Diräkter vomne lizenzierte Restaurantungernähme isch ernännt worde.	Der Still Game-Star Ford Kieran schynt sech i ds Gaschtgwärb z bewege, nachdäm isch entdeckt worde, das er als Diräkter vomene lizenzierte Restaurants-Unternähme benennt worde isch.	Still Game-Star Ford Kieran schiint sech i ds Gaschtgwärb z bewege, nachdem entdeckt isch worde, dass är als Diräktor vomene lizenzierte Restaurants-Unternähme benännt isch worde.	insertion	Der Still Game-Star Ford Kieran schynt sech nid i ds Gaschtgwärb z bewege, nachdäm isch entdeckt worde, das er als Diräkter vomene lizenzierte Restaurants-Unternähme benennt worde isch.
Still Game star Ford Kieran looks set to move into the hospitality industry after it was discovered he's been named as the director of a licensed restaurants company.	Dr Still-Game-Star Ford Kieran schynt bereit zsy, id Hotäubranche zwächsle, nachdäm isch bekannt worde, dasser zum Diräkter vomne lizenzierte Restaurantungernähme isch ernännt worde.	Still Game-Star Ford Kieran schiint sech im Gaschtgwärb z bewege, nachdem entdeckt worde isch, dass er als Diräktor vomene lizenzierte Restaurant-Unternehme gnennt worde isch.	Schtill Game-Star Ford Kieran schint sech i ds Gastgwärb z bewege, nachdem entdeckt worde isch, das är als Diräktor vomene lizenzierte Restaurants-Unternämme benannt worde isch.	insertion	Still Game-Star Ford Kieran schiint sech im Gaschtgwärb z bewege, nachdem entdeckt worde isch, dass er nid als Diräktor vomene lizenzierte Restaurant-Unternehme gnennt worde isch.
Still Game star Ford Kieran looks set to move into the hospitality industry after it was discovered he's been named as the director of a licensed restaurants company.	Dr Still-Game-Star Ford Kieran schynt bereit zsy, id Hotäubranche zwächsle, nachdäm isch bekannt worde, dasser zum Diräkter vomne lizenzierte Restaurantungernähme isch ernännt worde.	Still Game-Star Ford Kieran schiint sech im Gaschtgwärb z bewege, nachdem entdeckt worde isch, dass er als Diräktor vomene lizenzierte Restaurant-Unternehme gnennt worde isch.	Still Game-Star Ford Kieran schiint sech i ds Gaschtgwärb z bewege, nachdem entdeckt isch worde, dass är als Diräktor vomene lizenzierte Restaurants-Unternähme benännt isch worde.	insertion	Still Game-Star Ford Kieran schiint sech im Gaschtgwärb z bewege, nachdem geschter entdeckt worde isch, dass er als Diräktor vomene lizenzierte Restaurant-Unternehme gnennt worde isch.
Still Game star Ford Kieran looks set to move into the hospitality industry after it was discovered he's been named as the director of a licensed restaurants company.	Dr Still-Game-Star Ford Kieran schynt bereit zsy, id Hotäubranche zwächsle, nachdäm isch bekannt worde, dasser zum Diräkter vomne lizenzierte Restaurantungernähme isch ernännt worde.	Schtill Game-Star Ford Kieran schint sech i ds Gastgwärb z bewege, nachdem entdeckt worde isch, das är als Diräktor vomene lizenzierte Restaurants-Unternämme benannt worde isch.	Still Game-Star Ford Kieran schiint sech i ds Gaschtgwärb z bewege, nachdem entdeckt isch worde, dass är als Diräktor vomene lizenzierte Restaurants-Unternähme benännt isch worde.	deletion	Schtill Game-Star Ford Kieran schint sech i ds Gastgwärb z bewege, nachdem entdeckt worde isch, das är vomene lizenzierte Restaurants-Unternämme benannt worde isch.
The 56-year-old plays Jack Jarvis on the popular BBC show, which he writes and co-stars with long-time comedy partner Greg Hemphill.	Dr 56-Jährig spiut ir beliebte BBC-Show, woner zäme mit sim langjährige Comedy-Partner em Greg Hemphill schribt, d Houtproue vom Jack Jarvis.	Dr 56 Jährigi spiut Jack Jarvis ir beliebtä BBC-Show, für diä är gmeinsam mit sim langjährigä Comedy-Partner Greg Hemphill d Houptroue spiut.	Dr 56-Jährig spiut dr Jack Jarvis ir beliebte BBC-Show, für die er gmeinsam mit sym langjährige Comedy-Partner Greg Hemphill d Houptrolle schpiut.	insertion	Dr 56 Jährigi spiut syt 20 Jahr Jack Jarvis ir beliebtä BBC-Show, für diä är gmeinsam mit sim langjährigä Comedy-Partner Greg Hemphill d Houptroue spiut.
The 56-year-old plays Jack Jarvis on the popular BBC show, which he writes and co-stars with long-time comedy partner Greg Hemphill.	Dr 56-Jährig spiut ir beliebte BBC-Show, woner zäme mit sim langjährige Comedy-Partner em Greg Hemphill schribt, d Houtproue vom Jack Jarvis.	Dr 56 Jährigi spiut Jack Jarvis ir beliebtä BBC-Show, für diä är gmeinsam mit sim langjährigä Comedy-Partner Greg Hemphill d Houptroue spiut.	Der 56-Jährige spiut dr Jack Jarvis i dr beliebte BBC-Show, für die er gmeinsam mit sym langjährige Comedy-Partner Greg Hemphill d Hauptrolle schpiut.	deletion	Dr 56 Jährigi spiut Jack Jarvis ir beliebtä BBC-Show, für diä är gmeinsam mit sim Comedy-Partner Greg Hemphill d Houptroue spiut.
The 56-year-old plays Jack Jarvis on the popular BBC show, which he writes and co-stars with long-time comedy partner Greg Hemphill.	Dr 56-Jährig spiut ir beliebte BBC-Show, woner zäme mit sim langjährige Comedy-Partner em Greg Hemphill schribt, d Houtproue vom Jack Jarvis.	Dr 56-Jährig spiut dr Jack Jarvis ir beliebte BBC-Show, für die er gmeinsam mit sym langjährige Comedy-Partner Greg Hemphill d Houptrolle schpiut.	Der 56-Jährige spiut dr Jack Jarvis i dr beliebte BBC-Show, für die er gmeinsam mit sym langjährige Comedy-Partner Greg Hemphill d Hauptrolle schpiut.	deletion	Dr 56-Jährig spiut dr Jack Jarvis ir beliebte BBC-Show, für die er gmeinsam mit sym langjährige Comedy-Partner Greg Hemphill schpiut.
According to official record listings, he is the director of Adriftmorn Limited.	Lut offiziellen Ufzeichnige ischer der Diräkter vo Adriftmorn Limited.	Lut offizielle Ufzeichnige isch är dr Diräkter vo Adriftmorn Limited.	Lut offizielle Ufzeichnige isch är dr Direktor vo Adriftmorn Limited.	insertion	Lut offizielle Ufzeichnige isch är nümm dr Diräkter vo Adriftmorn Limited.
According to official record listings, he is the director of Adriftmorn Limited.	Lut offiziellen Ufzeichnige ischer der Diräkter vo Adriftmorn Limited.	Lut offizielle Ufzeichnige isch är dr Diräkter vo Adriftmorn Limited.	Lut offizielle Ufzeichnige isch er dr Diräktor vo Adriftmorn Limited.	insertion	Lut offizielle Ufzeichnige isch är nid dr Diräkter vo Adriftmorn Limited.
According to official record listings, he is the director of Adriftmorn Limited.	Lut offiziellen Ufzeichnige ischer der Diräkter vo Adriftmorn Limited.	Lut offizielle Ufzeichnige isch är dr Direktor vo Adriftmorn Limited.	Lut offizielle Ufzeichnige isch er dr Diräktor vo Adriftmorn Limited.	deletion	Lut Ufzeichnige isch är dr Direktor vo Adriftmorn Limited.
To recover it is a duty."	Es isch e Pflicht, ihn zrüggzerobere."	Es zrugwünne, isch e Pflicht."	Es zrügg gwünne, isch e Pflicht."	insertion	Es zrugwünne, isch nümm e Pflicht."
Throughout landlocked Bolivia, the memory of a coastline lost to Chile in a bloody 19th-century resource conflict is still vivid - as is the yearning to sail the Pacific Ocean once more.	Im gsamte Binnestaat Bolivie isch d Erinnerig ad Küschte, wo me imne bluetige Ressourcekonflikt im 19. Jahrhundert a Chile verlore het, no immer lebändig - äbeso wid Sehnsucht, no einisch übere Pazifische Ozean zsägle.	Überau im vo Land ygschlosse Bolivie isch d Erinnerig a dä imne bluetige Konflikt um Ressource im 19. Jahrhundert a Chile verlore Chüschteabschnitt no ebenso läbig wie ds Verlange, wider übere Pazifik z fahre.	Überall im Land iigschlossene Bolivie isch d Erinnerig a dene imene bluetige Konflikt um Ressource im 19.  Jahrhundert a Chile verlore Küschteabschnitt no äbeso läbig wi das Verlange, wider übere Pazifik z fahre.	deletion	Überau im vo Land ygschlosse Bolivie isch d Erinnerig a dä imne bluetige Konflikt um Ressource im 19. Jahrhundert verlore Chüschteabschnitt no ebenso läbig wie ds Verlange, wider übere Pazifik z fahre.
But some analysts believe that the court is unlikely to decide in Bolivia's favour - and that little would change if it did.	Aber es paar Analyste gloube, dass ds Gricht wahrschynlech nid zugunste vo Bolivie wird entscheide - o dass sech o denn weni würd ändere, wes dezue chiem.	Einigi Analyste haltets aber für unwahrschinlich dass ds Gricht zugunste Bolivie entscheidet, und gloube dass sech dadurch o wenig ändere würd.	Einigi Analyste haltet's jedoch für unwahrschinlich, dass ds Gricht zuegunschte Bolivie entscheidet, und gloube, dass sech dadurch o weni ändere würd.	substitution	Einigi Analyste haltets aber für unwahrschinlich dass ds Gricht zugunste Brasilie entscheidet, und gloube dass sech dadurch o wenig ändere würd.
The Netherlands-based UN body has no power to award Chilean territory, and has stipulated that it will not determine the outcome of possible talks.	Ds UN-Gremium, wo zHolland asässig isch, isch nid befugt, chilenischs Territorium zvergä o het festgleit, deses nid über ds Ergäbnis vo mögleche Gspräch wird entscheide.	Das UN-Organ mit Sitz i de Niederlande isch nid befugt, chilenischs Territorium zuespreche, und het feschtgleit, dass es nid über ds Ergäbnis möglecher Gspröch entscheide wird.	Das UN-Organ mit sitz i de Niederlande isch nid befugt, chilenisches Territorium zuezspräche und het festgleit dass es nid über ds Ergäbnis möglecher Gspröch entscheide wird.	deletion	Das UN-Organ mit Sitz i de Niederlande isch nid befugt, chilenischs Territorium zuespreche, und het feschtgleit, dass es über ds Ergäbnis möglecher Gspröch entscheide wird.
